# Randomness analysis
version = 3.5.3
source = "CE-6 8-km vicinity.scc"
#
n_sigma = {bin, m2cnd, sdaa
-5          	   -1.333	    4.181
-4.5        	   -3.712	    6.066
-4          	   0.3897	    1.796
-3.5        	   0.3677	   0.9958
-3          	     3.08	   -1.443
-2.5        	  0.04847	  -0.6263
-2          	   -1.387	   0.5696
-1.5        	  0.06744	   0.5804
}
#
m2cnd = {
n_trials = 3000
trials  = {index, -5, -4.5, -4, -3.5, -3, -2.5, -2, -1.5
0           	1.243894    	0.422942    	0.3414642   	0.406486    	0.5660429   	0.947789    	1.381404    	2.446797    
1           	1.11367     	0.4037835   	0.3471633   	0.4223028   	0.5592185   	1.160356    	1.69466     	2.894497    
2           	1.226565    	0.4182114   	0.3477071   	0.4124698   	0.5496518   	0.9888325   	1.604735    	3.154796    
3           	1.217984    	0.4031991   	0.3468688   	0.4046359   	0.5822691   	1.08144     	1.696953    	2.432199    
4           	1.206967    	0.421752    	0.3570556   	0.4022933   	0.5544031   	1.133443    	1.359345    	2.466887    
5           	1.084135    	0.4212509   	0.3435621   	0.4136591   	0.5757425   	0.9368876   	1.566283    	3.413102    
6           	1.101295    	0.4227843   	0.343294    	0.4218253   	0.5765824   	1.042735    	1.318042    	3.000555    
7           	1.117429    	0.4123314   	0.3529395   	0.4039599   	0.5883273   	0.9985548   	1.676454    	2.840664    
8           	1.036496    	0.3953597   	0.3497344   	0.4004617   	0.5532907   	1.080414    	1.328474    	2.425956    
9           	1.049004    	0.4317255   	0.3359831   	0.4087337   	0.5901459   	0.9960454   	1.21032     	3.298992    
10          	1.090626    	0.3921766   	0.3465634   	0.4251348   	0.5764205   	0.9405597   	1.625252    	3.303083    
11          	1.174415    	0.4083193   	0.3455872   	0.4112651   	0.5841425   	0.9506733   	1.624091    	2.506327    
12          	0.9757631   	0.4197177   	0.3348958   	0.4078975   	0.5738739   	0.9897486   	1.559523    	3.172589    
13          	0.9982633   	0.4145779   	0.3491518   	0.4017754   	0.5762803   	1.064692    	1.763372    	3.72765     
14          	1.158896    	0.4009881   	0.3412448   	0.4293552   	0.5748033   	1.007164    	1.475112    	2.645062    
15          	1.075646    	0.4092002   	0.3398922   	0.4296896   	0.5648624   	1.139995    	1.427832    	1.905153    
16          	1.114248    	0.3979554   	0.3496396   	0.4217161   	0.5522262   	0.9981277   	1.437963    	3.879381    
17          	1.039843    	0.4276772   	0.3451483   	0.4074778   	0.5255779   	0.9449973   	1.600622    	3.859706    
18          	1.058706    	0.4162815   	0.352129    	0.3951646   	0.555359    	1.075089    	1.563165    	3.26062     
19          	1.196412    	0.4158584   	0.3452852   	0.4136291   	0.5680983   	1.057474    	1.652787    	2.457868    
20          	1.099201    	0.4069989   	0.3835794   	0.3989613   	0.608043    	0.9281977   	1.76596     	2.950326    
21          	1.327852    	0.4230854   	0.3432037   	0.4212879   	0.5728347   	1.126281    	1.749382    	3.402175    
22          	1.29649     	0.4146414   	0.3315395   	0.4033071   	0.5930363   	0.9433673   	1.85905     	2.707441    
23          	1.087387    	0.4123802   	0.3514772   	0.3904838   	0.5565565   	0.9620248   	1.541626    	3.381215    
24          	1.165409    	0.4115881   	0.3369916   	0.4287085   	0.581718    	1.133168    	1.793936    	2.006324    
25          	1.029282    	0.4132029   	0.3500311   	0.4288275   	0.5627881   	0.9334864   	1.965814    	2.439534    
26          	1.273808    	0.4288597   	0.3489664   	0.4177101   	0.5506553   	1.050839    	1.704835    	3.997188    
27          	1.14107     	0.4183388   	0.3428241   	0.3958718   	0.5250351   	0.9837158   	1.658416    	3.500864    
28          	1.025338    	0.4253938   	0.3482855   	0.4027057   	0.551761    	1.039893    	1.46158     	2.492324    
29          	1.23697     	0.4175681   	0.3467263   	0.4175208   	0.5764839   	1.07393     	1.274911    	2.464025    
30          	1.023651    	0.4259217   	0.332201    	0.4101291   	0.5786254   	1.008959    	1.517511    	4.078444    
31          	1.27849     	0.4265247   	0.3406149   	0.3883217   	0.5803321   	0.9365073   	1.352385    	2.77507     
32          	1.259259    	0.4245083   	0.3459168   	0.4042769   	0.549642    	1.069166    	1.623623    	2.621633    
33          	1.169051    	0.4055508   	0.33782     	0.4326895   	0.546059    	1.20907     	1.464555    	2.934855    
34          	1.113037    	0.4183238   	0.3441831   	0.4145762   	0.5318021   	0.85432     	1.691527    	2.219266    
35          	1.187543    	0.4172803   	0.3540163   	0.4036532   	0.5556008   	1.059228    	1.711117    	2.758072    
36          	1.30295     	0.4222739   	0.3365621   	0.4020551   	0.600941    	0.9324548   	1.51507     	2.75505     
37          	1.341864    	0.413436    	0.3389081   	0.4261577   	0.5567636   	1.09118     	1.724857    	3.422979    
38          	1.380367    	0.4336648   	0.3353261   	0.4348452   	0.575495    	1.127761    	1.439608    	4.516659    
39          	1.222623    	0.4135792   	0.3361702   	0.4003085   	0.5618002   	1.028852    	1.340919    	3.542617    
40          	1.307866    	0.4284028   	0.3532107   	0.4006983   	0.5314047   	1.000789    	1.574012    	1.661403    
41          	1.192862    	0.4028879   	0.3472563   	0.4036638   	0.5595263   	1.122306    	1.470666    	2.767812    
42          	1.209466    	0.4057145   	0.3558493   	0.4197197   	0.5836374   	0.9794908   	1.580466    	3.178132    
43          	1.130664    	0.4273237   	0.3325559   	0.3981668   	0.5812543   	0.9440137   	1.543383    	2.480427    
44          	1.148549    	0.4326008   	0.356484    	0.4111632   	0.5759771   	1.121449    	1.661349    	4.60587     
45          	1.177605    	0.3982758   	0.3611157   	0.4064921   	0.5789081   	0.9683643   	1.253219    	2.977764    
46          	1.177035    	0.4060104   	0.3418339   	0.4213887   	0.5569237   	1.032524    	1.642592    	4.284996    
47          	1.023242    	0.4061916   	0.3311223   	0.4033565   	0.5678086   	1.027101    	1.622061    	2.672888    
48          	1.019089    	0.4233297   	0.3380796   	0.4214612   	0.5694437   	1.064698    	1.59294     	4.310865    
49          	1.157574    	0.4075693   	0.3458329   	0.4331496   	0.6035456   	1.084905    	1.765877    	3.1727      
50          	0.9926241   	0.4269171   	0.3533264   	0.4123297   	0.5114532   	0.9658705   	1.967313    	3.411817    
51          	1.072573    	0.3993358   	0.3551341   	0.3985669   	0.5738421   	1.097494    	1.4         	2.713043    
52          	1.029443    	0.4394674   	0.3528348   	0.4175357   	0.5528214   	1.000535    	1.896417    	3.362017    
53          	1.200196    	0.4113774   	0.3483917   	0.385281    	0.5358878   	1.015047    	1.92647     	3.494861    
54          	1.100907    	0.4107885   	0.3390298   	0.4123438   	0.5981891   	1.001465    	1.673697    	3.444352    
55          	1.16042     	0.4037562   	0.3508374   	0.4196889   	0.5430393   	1.06992     	1.859009    	2.082591    
56          	1.17792     	0.4299795   	0.3396602   	0.4265582   	0.5701746   	1.146264    	1.619133    	3.926633    
57          	1.094597    	0.4084907   	0.3349918   	0.4223126   	0.5930983   	0.9737099   	1.520401    	3.105776    
58          	1.208834    	0.4412974   	0.3423762   	0.4049153   	0.5643653   	0.9673847   	1.623178    	2.545748    
59          	1.189455    	0.4119436   	0.3456722   	0.3878961   	0.5563899   	1.003306    	1.684682    	3.612453    
60          	1.263284    	0.4264552   	0.3441901   	0.4110272   	0.5719554   	0.9428551   	1.639279    	2.922918    
61          	1.261164    	0.4222013   	0.3373508   	0.4074096   	0.5690527   	0.9900161   	1.374829    	3.014319    
62          	1.130156    	0.3927661   	0.3482016   	0.427125    	0.5561057   	0.8630409   	1.289022    	2.982207    
63          	0.9927943   	0.4116684   	0.3485068   	0.4156616   	0.5773454   	0.9947607   	1.678352    	3.536027    
64          	1.188949    	0.4303949   	0.3649832   	0.3998197   	0.5686497   	0.9842143   	1.750166    	2.829124    
65          	1.234969    	0.4284265   	0.3376933   	0.4244551   	0.5541703   	1.035727    	1.186874    	5.132946    
66          	1.071675    	0.4036098   	0.3525337   	0.412755    	0.5492084   	0.974099    	1.631049    	2.370828    
67          	1.179496    	0.4191142   	0.3492093   	0.4034939   	0.6054441   	0.9647782   	1.484091    	3.894396    
68          	1.23147     	0.4152097   	0.3449915   	0.4139099   	0.5870416   	1.050863    	1.826093    	4.185413    
69          	1.02251     	0.417257    	0.3387935   	0.4012212   	0.5503876   	0.9787602   	1.746848    	2.648601    
70          	1.185515    	0.3915554   	0.351253    	0.4074307   	0.5487534   	1.020528    	1.462779    	1.678256    
71          	1.010865    	0.4148482   	0.3447816   	0.423973    	0.5833662   	1.029028    	1.572118    	3.352057    
72          	1.17265     	0.437727    	0.3647398   	0.4101527   	0.5549506   	0.9986846   	1.919269    	3.313043    
73          	1.065617    	0.3920219   	0.3457126   	0.4001484   	0.5858039   	1.044576    	1.27286     	3.56832     
74          	1.203324    	0.3988845   	0.3443393   	0.4148662   	0.6097949   	0.8910512   	1.532003    	2.21813     
75          	1.04872     	0.4105413   	0.3649464   	0.4075211   	0.5539207   	1.123431    	1.936981    	3.750075    
76          	1.305018    	0.4356998   	0.3597626   	0.4046334   	0.57316     	0.9737882   	1.726274    	3.775373    
77          	1.060968    	0.4306924   	0.3451559   	0.405616    	0.5527898   	0.9641637   	1.478699    	5.187845    
78          	1.083823    	0.3965978   	0.3414071   	0.415552    	0.5550313   	0.8580653   	1.68517     	2.260676    
79          	1.269244    	0.428589    	0.3518655   	0.3924771   	0.5780843   	1.033705    	1.723723    	3.864664    
80          	1.184249    	0.3945305   	0.3375946   	0.4081843   	0.5660071   	0.9417932   	1.671335    	4.112181    
81          	1.249378    	0.4034328   	0.3424219   	0.4061636   	0.585024    	0.8565797   	1.840948    	3.62391     
82          	1.109615    	0.421696    	0.3452305   	0.4282739   	0.5671542   	0.9589096   	1.560871    	3.321813    
83          	1.025531    	0.4152399   	0.367199    	0.4124962   	0.5764471   	0.9803413   	1.341962    	3.058471    
84          	1.014114    	0.4119944   	0.3636393   	0.4065175   	0.5912556   	1.131636    	1.642847    	3.28737     
85          	1.24621     	0.4156384   	0.3508077   	0.4354362   	0.5764097   	1.087194    	1.222367    	3.139115    
86          	0.9364531   	0.4292127   	0.3423709   	0.4381071   	0.5894235   	1.035886    	1.395033    	2.184131    
87          	1.129857    	0.3976428   	0.3372607   	0.3978746   	0.5731237   	1.135264    	1.647847    	3.913392    
88          	1.256232    	0.4283421   	0.3504542   	0.4243836   	0.5615851   	0.9973124   	1.713491    	2.823311    
89          	1.139167    	0.4120587   	0.3273144   	0.3986791   	0.5793915   	1.125944    	1.78364     	4.978292    
90          	1.139249    	0.4358787   	0.3493455   	0.410126    	0.5844139   	0.9731052   	1.55634     	3.851636    
91          	1.117559    	0.4240804   	0.3271957   	0.4014425   	0.5550078   	0.9480135   	1.84987     	3.246085    
